player_id,player,season,team,pos,age,experience,games,games_started,min_per_game,pts,reb,ast,stl,blk,tov,fg_pct,fg3_pct,ft_pct,per,ts_pct,usg_pct,bpm,vorp,ws,ws_48,salary,instagram_followers,twitter_followers,jersey_rank,marketability,is_star,war,performance_value,commercial_value,total_value
VLD2ZMVL,Kayla Jackson,2020,IND,G-F,28,6,18,16,28.0,19.3,5.5,6.1,2.3,1.1,3.1,0.371,0.358,0.845,31.9,0.42,25.9,6.5,10.1,0.5,4.492,81425.0,33231,6937,121,3.8,False,4.06,1217999.9999999998,231053.0,625831.7999999999
JYWKCI9J,Megan Underwood,2020,IND,C,28,6,19,16,29.7,16.8,13.4,3.7,1.0,1.3,1.5,0.485,0.263,0.6,33.3,0.517,22.5,6.4,11.2,0.7,6.341,240655.0,48640,7598,34,2.6,False,4.49,1347000.0,611324.0,905594.3999999999
ZM1HZEBG,Cierra King,2020,IND,G-F,26,4,17,14,26.1,20.1,7.7,5.6,1.6,0.9,1.5,0.468,0.274,0.898,37.2,0.513,17.4,7.9,10.7,0.7,7.069,65832.0,31264,12100,39,5.4,False,4.16,1248000.0,1214283.0,1227769.7999999998
XJVC2U5P,Crystal Taylor,2020,IND,F,26,4,19,18,30.4,19.4,8.3,4.6,2.3,1.4,3.1,0.472,0.316,0.723,31.5,0.529,18.9,5.4,9.6,0.5,4.189,149230.0,22888,7985,54,3.1,False,4.05,1215000.0,603314.0,847988.3999999999
N6OP5AJQ,Kalani Parker,2020,IND,G-F,31,9,14,3,18.0,11.7,4.7,2.6,0.8,0.2,2.2,0.435,0.262,0.89,26.9,0.514,15.0,3.3,2.6,0.2,3.716,78477.0,57147,3617,121,3.0,False,1.26,378000.0,183646.0,261387.59999999998
G28U5XYO,Shyla White,2020,IND,F,26,4,9,1,19.6,6.7,8.6,2.0,0.7,0.5,3.1,0.448,0.291,0.715,23.8,0.491,16.4,2.7,1.4,0.1,3.517,137686.0,27068,3056,58,4.2,False,0.79,237000.0,783730.0,565038.0
6NBVWBW0,Cameron Jones,2020,IND,G,27,5,18,4,12.7,12.8,3.0,4.9,1.0,0.3,2.0,0.442,0.378,0.947,40.0,0.49,29.6,7.4,5.2,0.4,7.494,167908.0,26500,5947,136,4.7,False,2.03,608999.9999999999,144050.0,330030.0
VO5FCMHW,Quinn Robinson,2020,IND,F-C,30,8,9,2,14.3,10.1,5.8,2.0,1.0,0.9,3.0,0.451,0.207,0.718,36.3,0.507,17.1,7.1,2.8,0.1,5.552,259413.0,32577,2403,136,3.4,False,1.11,333000.00000000006,104379.0,195827.40000000002
I4D9HKD7,Janelle Nelson,2020,IND,G,29,7,12,3,11.3,9.6,3.6,6.7,1.4,0.5,3.1,0.39,0.31,0.856,40.0,0.427,21.8,8.6,3.6,0.2,7.359,187458.0,49820,4602,129,3.8,False,1.36,408000.00000000006,171336.0,266001.60000000003
03ZQ748N,Cierra Quinn,2020,IND,G,24,2,10,2,15.5,10.5,1.4,4.5,1.1,0.3,2.7,0.406,0.296,0.863,27.6,0.452,20.8,4.3,2.0,0.2,5.124,160947.0,7030,4903,138,2.7,False,0.92,276000.0,70844.0,152906.4
X8TK1C9R,Tierra Evans,2020,IND,F-C,23,1,12,2,14.9,12.4,8.4,0.9,0.6,0.8,3.1,0.483,0.28,0.821,38.9,0.521,18.9,8.2,4.5,0.2,5.975,231870.0,14447,12961,67,5.0,False,1.73,519000.0,842741.0,713244.6
U42H50ZJ,A'ja Wilson,2020,LVA,F-C,24,2,19,19,34.2,28.5,12.6,2.8,1.9,2.8,1.8,0.508,0.325,0.874,36.5,0.584,29.4,13.2,4.8,0.9,6.579,342000.0,570000,228000,50,5.0,True,9.35,2805000.0,1089800.0,1775880.0
GW4LAC8A,Kelsey Plum,2020,LVA,G,26,3,20,20,34.1,22.1,3.5,5.6,1.2,0.4,2.9,0.447,0.401,0.881,23.8,0.502,21.2,4.3,3.2,0.5,3.654,342000.0,348000,132000,50,5.0,True,4.07,1221000.0,1058000.0,1123200.0
QKPEOZIN,Chelsea Gray,2020,LVA,G,28,6,19,19,30.5,17.1,3.2,7.5,1.0,0.2,2.3,0.462,0.362,0.896,22.6,0.516,17.4,5.3,2.9,0.5,4.45,342000.0,108000,45000,50,5.0,True,4.01,1203000.0,1025300.0,1096380.0
4LU250ZN,Jackie Young,2020,LVA,G-F,23,1,18,18,31.9,16.5,4.9,4.5,1.3,0.5,2.2,0.505,0.341,0.822,18.2,0.557,15.9,3.0,2.0,0.4,3.359,285526.0,132000,57000,50,5.0,True,2.72,816000.0000000001,1028900.0,943740.0
CF9FC530,Tiffany Rodriguez,2020,LVA,F,26,4,19,16,30.1,16.5,10.1,2.8,2.3,1.4,1.5,0.393,0.224,0.752,30.9,0.43,21.8,6.1,10.8,0.6,5.315,65000.0,31644,7051,34,5.1,False,4.39,1317000.0,1197347.0,1245208.2
0XIG5LOG,Crystal Clark,2020,LVA,F,22,0,14,0,18.9,7.1,6.1,1.1,0.9,0.8,1.6,0.425,0.262,0.757,22.3,0.458,15.1,1.6,1.3,0.2,2.973,105020.0,42081,17230,127,2.9,False,0.9,270000.0,142640.0,193584.0
VAKN8LYA,Whitney Quinn,2020,LVA,G,23,1,17,2,20.6,10.9,1.4,4.4,0.8,0.4,2.7,0.383,0.357,0.935,20.1,0.456,16.1,1.2,1.3,0.2,2.998,147005.0,51532,5608,75,4.1,False,1.06,318000.0,627885.0,503931.0
GGIBYWHZ,Renee Harris,2020,LVA,F-C,22,0,18,1,18.0,6.7,6.0,1.7,0.7,0.9,1.3,0.451,0.221,0.676,22.5,0.512,26.2,2.8,2.8,0.2,3.395,104769.0,10044,2421,42,4.2,False,1.47,441000.0,916647.0,726388.2
KOFOBWW3,Nia Irving,2020,LVA,C,29,7,9,0,20.9,12.3,6.9,2.2,0.9,0.9,1.4,0.523,0.268,0.77,27.9,0.579,25.8,4.9,2.8,0.2,5.006,92485.0,27326,7112,68,4.1,False,1.23,369000.0,683424.0,557654.3999999999
TP9MYMXH,Ximena Williams,2020,LVA,F,22,0,13,0,23.3,8.8,4.2,1.8,0.6,0.5,2.8,0.439,0.247,0.849,17.5,0.488,17.4,0.6,0.5,0.2,2.798,128799.0,14956,10566,140,3.9,False,0.75,225000.0,87791.0,142674.6
RA31EEKQ,Victoria Taylor,2020,LVA,F-C,24,2,14,2,16.0,6.3,5.8,1.2,0.4,0.9,2.0,0.478,0.276,0.817,24.3,0.554,15.7,3.6,2.5,0.2,4.172,123948.0,32583,3071,88,5.1,False,1.19,357000.0,646237.0,530542.2
HZWX5ZVX,Quinn Davis,2020,LVA,F-C,30,8,18,1,16.3,9.2,7.8,1.8,0.7,1.0,1.9,0.463,0.261,0.712,34.9,0.538,15.9,7.6,6.9,0.4,5.741,263222.0,41885,13216,130,3.9,False,2.67,801000.0,168098.0,421258.8
9YWN2SCG,Tiffany Evans,2020,LAX,F,23,1,19,15,31.2,11.6,7.5,4.1,1.0,1.1,1.5,0.488,0.266,0.727,21.5,0.539,24.1,2.0,3.7,0.4,3.423,65000.0,9964,5356,57,2.1,False,2.25,675000.0,395443.0,507265.8
NK0KPNPD,Yolanda Foster,2020,LAX,G-F,28,6,18,17,25.3,28.7,7.3,5.5,2.0,0.6,2.0,0.42,0.38,0.835,40.0,0.466,16.6,9.2,12.8,0.5,5.469,185956.0,5996,15135,128,5.9,False,4.83,1449000.0,273893.0,743935.8
L063FG9F,Erica Lewis,2020,LAX,F,29,7,20,16,27.4,29.3,10.8,3.0,1.8,0.8,2.6,0.48,0.235,0.776,40.0,0.556,20.2,8.9,15.0,0.7,5.882,194326.0,26147,3351,71,5.6,False,5.66,1698000.0,899304.0,1218782.4
41FKFZBE,Jasmine Jackson,2020,LAX,C,24,2,18,17,26.2,12.0,16.7,3.8,1.0,2.0,2.0,0.466,0.28,0.717,35.8,0.522,19.5,6.4,9.3,0.5,4.776,122199.0,21037,12012,97,4.8,False,3.75,1125000.0,521573.0,762943.8
W6CE5JSF,Kalani Taylor,2020,LAX,G-F,27,5,19,17,31.4,19.7,9.2,3.3,1.6,0.7,1.3,0.427,0.355,0.755,29.2,0.494,15.0,3.8,6.9,0.6,4.595,164895.0,31518,16190,40,2.5,False,3.28,983999.9999999999,557385.0,728031.0
O5UP78HN,Bria Nelson,2020,LAX,G-F,29,7,18,4,13.7,7.9,3.9,4.7,1.4,0.4,2.7,0.401,0.318,0.744,32.3,0.467,29.9,6.4,4.9,0.3,5.741,209327.0,9638,6657,48,2.9,False,1.96,588000.0,598345.0,594207.0
6C7L43ZF,Brianna Lewis,2020,LAX,F,23,1,16,3,15.7,9.4,4.5,2.1,0.7,0.3,1.3,0.461,0.284,0.733,27.0,0.514,26.2,4.4,3.4,0.2,3.656,174899.0,36200,12166,145,2.6,False,1.52,456000.0,33715.0,202629.0
R7BVBSCK,Whitney Green,2020,LAX,G,23,1,11,1,23.8,9.7,2.0,3.2,1.0,0.1,2.7,0.391,0.32,0.926,15.9,0.454,20.2,-0.2,-0.1,0.2,2.986,93134.0,41527,895,135,4.1,False,0.45,135000.0,134679.0,134807.4
PPWVOTFH,Elena Robinson,2020,LAX,G,27,5,17,2,20.7,11.9,3.6,4.0,1.4,0.2,2.4,0.363,0.264,0.854,27.6,0.432,21.8,4.4,4.7,0.3,3.613,76320.0,8358,7424,107,3.8,False,2.13,639000.0,335599.0,456959.4
J3UIF9PO,Cierra Garcia,2020,LAX,C,24,2,13,1,21.7,5.6,4.2,0.9,0.7,1.0,3.1,0.449,0.288,0.667,11.9,0.529,19.9,-1.2,-1.0,0.1,1.653,112684.0,43966,10776,127,5.4,False,0.21,63000.0,265112.0,184267.19999999998
G41TS4VN,Brianna Carter,2020,LAX,F-C,29,7,16,3,10.6,12.1,7.2,2.0,1.0,0.6,1.1,0.413,0.214,0.689,40.0,0.445,27.3,8.7,4.5,0.2,6.183,167818.0,33560,12859,55,2.3,False,1.72,516000.0,443735.0,472641.0
OIAXC5QT,Feyonda Young,2020,LAX,G-F,33,11,18,0,20.1,19.0,5.4,3.6,1.0,0.4,1.5,0.418,0.397,0.83,38.6,0.473,25.7,7.2,8.0,0.4,5.571,224428.0,11132,2699,78,4.9,False,3.15,945000.0,716755.0,808053.0
TK9NCT4Z,Napheesa Collier,2020,MIN,F,24,1,21,21,31.8,23.0,11.0,3.8,2.1,1.6,2.6,0.488,0.384,0.877,29.9,0.551,17.7,8.5,4.3,0.8,5.561,339463.0,117000,51000,50,5.0,True,6.64,1992000.0,1026800.0,1412880.0
NAZ07HMU,Nia Johnson,2020,MIN,G-F,29,7,18,17,28.1,19.0,7.4,4.4,2.2,1.4,2.1,0.409,0.314,0.77,31.1,0.446,23.4,5.3,8.2,0.6,5.293,158643.0,43341,13502,116,4.9,False,3.5,1050000.0,348571.0,629142.6
M9NUA4I4,Erica Robinson,2020,MIN,G,30,8,19,16,30.8,17.1,6.3,6.6,1.4,0.8,3.4,0.383,0.313,0.756,28.3,0.421,16.4,5.0,9.0,0.5,4.104,73221.0,37936,6565,77,3.6,False,3.88,1164000.0,536004.0,787202.3999999999
UH1A34UQ,Whitney Taylor,2020,MIN,G,25,3,18,17,29.7,23.8,5.4,4.3,1.1,0.4,3.0,0.368,0.302,0.845,30.9,0.436,26.2,6.3,10.3,0.6,5.641,109761.0,38163,5712,125,4.1,False,4.2,1260000.0,216798.0,634078.8
6IXM4IWM,Odyssey Walker,2020,MIN,G,25,3,19,17,31.3,26.7,3.7,8.7,2.3,0.3,1.3,0.435,0.345,0.877,38.4,0.492,24.5,8.2,15.0,0.9,7.245,156312.0,18343,2022,55,2.9,False,5.74,1722000.0,557981.0,1023588.6
VK0LQA9N,Bria Johnson,2020,MIN,C,27,5,17,4,20.8,9.6,6.3,1.1,0.3,1.1,2.5,0.435,0.279,0.64,24.0,0.499,22.7,2.1,2.3,0.3,4.084,170245.0,36553,11074,88,3.6,False,1.37,411000.00000000006,457029.0,438617.4
KBJWL1Y4,Victoria Jackson,2020,MIN,F-C,25,3,9,2,11.6,6.5,8.0,1.0,0.7,1.2,3.0,0.453,0.327,0.711,37.8,0.484,16.0,7.7,2.5,0.1,5.509,155758.0,42337,9063,61,4.6,False,0.96,288000.0,832729.0,614837.3999999999
25KGDB7L,Imani Walker,2020,MIN,G-F,24,2,16,1,21.8,12.2,2.5,2.3,1.0,0.3,3.3,0.459,0.304,0.882,22.0,0.502,26.9,3.2,3.5,0.3,3.572,106336.0,25930,17639,90,5.0,False,1.72,516000.0,614357.0,575014.2
GIM65V4O,Feyonda Walker,2020,MIN,G-F,29,7,9,0,22.5,11.2,5.7,3.8,0.7,0.7,1.8,0.374,0.288,0.749,25.8,0.443,16.4,3.1,1.9,0.2,3.776,109239.0,48791,8726,124,4.3,False,0.98,294000.0,237146.0,259887.6
PUH1GS38,Zoe Davis,2020,MIN,C,27,5,17,0,21.3,8.1,9.8,1.0,0.7,1.5,2.6,0.506,0.294,0.624,26.6,0.538,18.7,2.9,3.2,0.4,4.939,148755.0,16686,8563,110,2.4,False,1.68,504000.0,198012.0,320407.2
7XGA6W7R,Aaliyah Martin,2020,MIN,F,23,1,10,2,21.2,9.8,4.8,2.3,1.2,0.3,3.1,0.4,0.378,0.802,23.1,0.448,24.1,2.4,1.6,0.2,4.193,153506.0,49762,8389,40,2.3,False,0.88,264000.0,513275.0,413565.0
4OFK3TC0,Victoria Williams,2020,MIN,F,26,4,10,1,10.2,13.7,6.8,3.2,0.6,0.7,1.8,0.479,0.359,0.705,40.0,0.545,25.0,8.8,2.7,0.1,5.203,209016.0,9750,14378,139,5.7,False,1.04,312000.0,139551.0,208530.59999999998
Z8SYR76H,Breanna Stewart,2020,NYL,F,26,4,20,20,33.1,25.3,11.5,5.1,1.9,2.1,3.1,0.452,0.331,0.907,34.1,0.505,22.5,10.6,4.7,0.9,6.716,342000.0,408000,171000,50,5.0,True,7.9,2370000.0,1067900.0,1588740.0
URALGZGN,Sabrina Ionescu,2020,NYL,G,23,0,21,15,29.4,17.6,5.9,6.7,1.2,0.5,2.7,0.454,0.393,0.906,20.8,0.511,27.0,4.8,3.2,0.6,4.803,332914.0,534000,252000,50,5.0,True,3.98,1194000.0,1088600.0,1130760.0
7B9TSP0U,Renee Harris,2020,NYL,G-F,24,2,18,15,28.0,14.0,5.4,4.6,1.3,0.3,2.7,0.425,0.354,0.742,22.9,0.483,16.8,3.4,5.3,0.4,3.946,147049.0,44344,3785,104,5.7,False,2.58,774000.0,541287.0,634372.2
OYEN5MHS,Ximena Underwood,2020,NYL,C,25,3,20,19,29.0,17.3,8.1,3.7,1.1,2.3,3.3,0.5,0.148,0.649,29.3,0.533,25.2,5.4,9.7,0.6,4.609,213019.0,3926,10568,118,5.7,False,4.06,1217999.9999999998,377852.0,713911.2
E162VH7Q,Kalani Parker,2020,NYL,G,29,7,19,15,33.7,22.5,6.5,11.2,2.5,0.4,2.0,0.421,0.404,0.917,32.7,0.455,17.4,6.7,13.2,0.6,4.504,220360.0,47229,15668,130,2.8,False,5.28,1584000.0,121122.0,706273.2
JHDO8NWR,Imani Lewis,2020,NYL,G,22,0,18,0,13.0,7.0,1.8,3.5,0.7,0.1,1.5,0.411,0.363,0.803,27.2,0.483,15.4,4.8,3.4,0.2,3.969,155751.0,18346,13787,40,2.9,False,1.51,453000.0,645664.0,568598.3999999999
PVLS5P94,Nia Moore,2020,NYL,G-F,24,2,14,3,18.8,9.0,2.1,2.3,0.7,0.5,2.5,0.464,0.269,0.828,17.1,0.542,18.9,1.6,1.3,0.1,2.254,129762.0,29944,2985,76,3.2,False,0.9,270000.0,482107.0,397264.2
9RYJGHVA,Cierra Xavier,2020,NYL,G-F,27,5,15,0,19.8,9.5,2.4,2.4,0.8,0.5,3.0,0.422,0.38,0.738,20.1,0.478,19.2,0.9,0.8,0.2,3.411,183537.0,27544,14214,71,4.4,False,0.82,245999.99999999997,707675.0,523005.0
2WRPAPA5,Ximena Anderson,2020,NYL,F,23,1,10,0,13.4,6.8,6.2,2.0,0.5,0.7,3.3,0.433,0.347,0.818,28.1,0.507,15.7,4.0,1.6,0.1,5.113,68776.0,38487,2190,97,5.6,False,0.76,228000.0,609356.0,456813.6
AQOMH5ZM,Tiffany Jones,2020,NYL,F,22,0,12,2,23.4,5.8,5.5,1.7,0.6,0.5,1.5,0.415,0.262,0.748,14.0,0.451,22.5,0.3,0.2,0.1,1.979,139825.0,17619,10936,83,3.3,False,0.61,183000.0,450685.0,343611.0
PW37UK3U,Cierra Garcia,2020,NYL,G,24,2,12,0,15.3,12.6,1.7,2.7,1.4,0.3,3.4,0.428,0.417,0.865,31.6,0.484,29.5,5.1,2.9,0.2,4.73,205323.0,33145,1915,42,5.5,False,1.23,369000.0,1202857.0,869314.2
HBEYC7EC,Whitney Davis,2020,NYL,F,26,4,17,2,23.3,9.9,4.9,1.3,1.2,0.7,3.0,0.465,0.23,0.812,17.7,0.523,15.9,0.0,0.0,0.3,3.083,154838.0,45627,7818,38,4.0,False,0.75,225000.0,908276.0,634965.6
6FTVHE69,Kahleah Copper,2020,PHO,G-F,26,4,20,20,34.0,23.9,4.5,3.1,1.7,0.9,2.2,0.449,0.355,0.846,23.2,0.499,28.5,4.7,2.8,0.5,3.578,328767.0,108000,39000,50,5.0,True,4.31,1292999.9999999998,1024700.0,1132020.0
73O67FYM,Erica Clark,2020,PHO,G-F,27,5,18,14,29.5,13.4,6.9,5.0,1.2,1.2,2.5,0.453,0.39,0.881,23.5,0.52,24.9,3.5,5.8,0.4,3.796,195872.0,30938,8818,131,4.5,False,2.77,831000.0,183578.0,442546.8
MEGWRCHS,Bria Johnson,2020,PHO,F,26,4,19,17,30.5,12.8,9.9,5.4,1.9,1.8,3.1,0.459,0.327,0.701,27.2,0.526,29.9,5.0,8.8,0.4,3.515,195881.0,7146,8504,113,5.2,False,3.84,1152000.0,396828.0,698896.8
10LCH6W8,Paris Harris,2020,PHO,F-C,32,10,17,15,33.5,25.3,15.5,5.9,2.0,1.2,1.5,0.453,0.29,0.71,40.0,0.505,24.9,7.5,13.2,0.6,5.134,172063.0,17115,10062,81,3.6,False,5.12,1536000.0,505957.0,917974.2
ULOP04P2,Tiana Taylor,2020,PHO,F,23,1,19,16,25.4,10.3,9.9,2.3,1.7,0.9,3.1,0.468,0.225,0.825,26.5,0.547,16.5,4.8,7.1,0.4,3.63,70072.0,40746,5290,113,4.2,False,3.11,933000.0,323067.0,567040.2
ZRRNUD7P,Erica Brown,2020,PHO,G,22,0,17,0,18.0,13.6,2.2,4.6,0.7,0.2,2.7,0.365,0.315,0.751,31.3,0.42,25.1,5.2,4.9,0.3,4.465,156708.0,14321,4089,47,5.0,False,2.09,627000.0,1041841.0,875904.6
3X2MXCZJ,Grace White,2020,PHO,F,24,2,11,1,20.2,11.2,4.3,1.8,0.7,0.6,3.3,0.434,0.339,0.788,22.9,0.47,19.5,2.9,2.0,0.2,4.232,73160.0,21094,7592,85,2.8,False,1.03,309000.0,371206.0,346323.6
E3T50CM2,Victoria Adams,2020,PHO,G-F,22,0,14,1,19.4,8.1,4.2,2.1,0.9,0.3,1.6,0.443,0.344,0.877,22.0,0.509,24.6,3.2,2.7,0.2,3.168,171467.0,19639,7098,115,5.6,False,1.34,402000.0,406195.0,404517.0
53RZ5BIB,Cameron Nelson,2020,PHO,F-C,23,1,13,1,14.5,5.4,5.6,1.8,0.4,0.9,2.9,0.496,0.22,0.828,21.4,0.556,25.9,1.2,0.7,0.1,3.551,152380.0,25671,12148,109,2.5,False,0.57,170999.99999999997,211891.0,195534.59999999998
3K1VOBLF,Unique Brown,2020,PHO,F,30,8,16,3,17.6,17.6,9.8,3.7,0.7,1.0,1.6,0.395,0.256,0.877,40.0,0.446,29.0,7.9,6.8,0.4,6.782,237946.0,8664,10232,86,3.9,False,2.64,792000.0,508474.0,621884.3999999999
7F0REIL1,Cierra Smith,2020,PHO,F,22,0,16,2,19.2,8.7,4.0,1.6,0.6,0.3,1.8,0.422,0.36,0.742,22.2,0.465,16.5,1.9,1.8,0.3,3.96,73510.0,20556,4004,65,2.4,False,1.13,338999.99999999994,413979.0,383987.39999999997
2NFKOBKQ,Victoria Walker,2020,PHO,F-C,31,9,14,3,21.0,13.4,7.4,2.3,0.6,1.4,3.2,0.498,0.317,0.689,29.2,0.57,15.9,4.3,3.8,0.3,4.966,112596.0,21855,4630,86,3.4,False,1.75,525000.0,443801.0,476280.6
G85YNP27,Jewell Loyd,2020,SEA,G,26,5,21,21,30.1,22.0,4.4,4.9,1.2,0.6,2.8,0.422,0.363,0.872,20.7,0.471,17.1,3.6,2.7,0.6,4.88,317168.0,168000,66000,50,5.0,True,3.35,1005000.0,1033400.0,1022040.0
AOYFA6ZC,Janelle Martinez,2020,SEA,G,28,6,18,17,31.0,20.6,5.9,8.9,1.9,0.7,1.9,0.411,0.393,0.782,34.4,0.469,25.1,5.7,9.8,0.6,5.516,193064.0,13486,4921,92,4.3,False,4.07,1221000.0,508983.0,793789.8
N7CPQO1E,Azura Nelson,2020,SEA,C,32,10,18,15,25.0,22.4,25.8,1.8,1.3,3.1,1.5,0.453,0.287,0.698,40.0,0.501,18.2,8.8,12.2,0.6,6.606,219335.0,25175,9915,76,2.5,False,4.6,1380000.0,376754.0,778052.4
67XEN2MO,Odyssey Garcia,2020,SEA,G,31,9,17,15,25.4,30.5,6.8,7.1,2.5,0.6,3.0,0.379,0.312,0.937,40.0,0.437,21.0,8.0,10.6,0.5,5.674,84693.0,19581,7404,33,3.8,False,4.09,1227000.0,898851.0,1030110.6
3JGR8TAG,Whitney Davis,2020,SEA,C,32,10,20,18,29.0,19.8,19.3,3.1,0.9,2.9,2.8,0.496,0.17,0.662,40.0,0.557,17.9,9.0,15.9,0.7,5.858,83708.0,16687,9722,58,5.5,False,6.04,1812000.0,1025905.0,1340343.0
OUF6QQUR,Kalani King,2020,SEA,G,22,0,15,3,10.5,11.0,2.1,3.7,0.7,0.3,2.4,0.411,0.297,0.949,40.0,0.444,18.7,8.1,3.9,0.2,5.334,116243.0,18821,7221,45,4.3,False,1.51,453000.0,913840.0,729504.0
B6UEH8UP,Haley Johnson,2020,SEA,F,22,0,8,2,21.1,6.4,6.2,2.1,0.6,0.4,1.6,0.436,0.352,0.766,19.4,0.506,27.7,1.1,0.6,0.1,2.953,140252.0,17686,14664,83,2.2,False,0.5,150000.0,300623.0,240373.8
BT90AMDX,Whitney Harris,2020,SEA,F-C,32,10,9,0,17.8,9.5,8.9,2.6,1.0,1.3,3.0,0.507,0.263,0.793,31.9,0.546,29.6,5.9,2.9,0.2,6.066,146825.0,6296,7012,65,4.4,False,1.2,360000.0,757971.0,598782.6
49NFYNJ7,Danielle Clark,2020,SEA,F-C,24,2,18,1,21.9,12.0,4.9,1.0,0.4,0.7,1.3,0.451,0.286,0.76,22.6,0.529,28.0,3.5,4.2,0.3,3.625,107103.0,37842,5647,49,4.4,False,2.05,615000.0,901427.0,786856.2
UUELO5E6,Unique White,2020,SEA,G,22,0,8,1,18.5,7.2,1.6,3.6,1.1,0.1,1.3,0.362,0.378,0.89,18.5,0.409,21.9,0.6,0.3,0.1,3.084,103301.0,14841,11065,130,5.3,False,0.36,108000.0,225346.0,178407.6
G8FAR1PE,Tierra Garcia,2020,SEA,C,29,7,15,3,14.0,14.5,9.0,1.3,0.8,1.2,2.1,0.456,0.294,0.615,40.0,0.499,29.0,8.9,5.8,0.3,6.014,192483.0,60479,8065,74,3.0,False,2.17,651000.0,466113.0,540067.8
6R7C9J4H,Ximena Underwood,2020,SEA,F-C,33,11,10,1,13.2,10.1,9.5,2.3,0.6,1.9,3.0,0.484,0.3,0.723,40.0,0.53,26.1,9.2,3.7,0.2,5.857,289276.0,37345,3092,115,3.4,False,1.4,420000.0,247550.0,316530.0
F7ZN5Y0Y,Unique Foster,2020,WAS,F,33,11,20,18,33.5,32.5,17.3,4.5,2.7,0.9,1.7,0.408,0.335,0.741,40.0,0.487,18.1,8.9,18.2,1.0,7.385,151488.0,13484,7878,78,2.7,False,6.92,2076000.0,395354.0,1067612.4
CE8DCIB7,Shyla Owens,2020,WAS,C,27,5,20,17,27.5,11.0,15.0,3.0,1.0,2.8,1.9,0.464,0.222,0.61,31.3,0.504,16.8,5.8,9.7,0.7,5.95,157708.0,25501,2644,69,2.4,False,4.06,1217999.9999999998,394951.0,724170.5999999999
6NIF2A1S,Tierra King,2020,WAS,F-C,22,0,17,14,25.9,17.0,9.6,3.9,0.9,0.8,2.4,0.483,0.241,0.655,34.7,0.526,27.8,6.9,9.3,0.5,5.169,226918.0,22190,10123,69,2.8,False,3.71,1113000.0,461010.0,721806.0
GGUS0LF5,Danielle Thompson,2020,WAS,G-F,24,2,17,14,33.7,17.4,7.8,4.4,1.3,0.6,3.3,0.466,0.354,0.734,23.7,0.525,19.8,3.3,5.8,0.5,4.336,186652.0,11277,4545,97,4.2,False,2.88,864000.0,454929.0,618557.3999999999
OJ7YWXVG,Tiana Owens,2020,WAS,G-F,25,3,19,18,27.1,18.7,4.6,3.6,1.4,0.8,3.2,0.389,0.275,0.722,25.9,0.444,20.3,3.9,6.2,0.5,4.434,118805.0,12926,14461,120,3.6,False,2.88,864000.0,225172.0,480703.19999999995
O7WXZLC8,Shyla Lewis,2020,WAS,G,25,3,15,3,16.5,13.1,2.6,3.2,0.9,0.4,2.2,0.393,0.269,0.808,31.0,0.44,29.1,5.5,4.2,0.3,5.875,190133.0,26128,1751,129,2.9,False,1.76,528000.0,129217.0,288730.2
D8QO9TP7,Brianna Young,2020,WAS,G-F,29,7,11,1,19.8,15.5,5.6,5.2,1.2,0.6,1.6,0.463,0.394,0.754,38.7,0.52,25.6,6.9,4.6,0.3,7.216,92206.0,15167,5099,116,2.9,False,1.84,552000.0,204175.0,343305.0
6E5H73KV,Quinn Parker,2020,WAS,F,22,0,10,2,11.0,10.3,5.7,2.6,0.8,0.5,1.5,0.417,0.361,0.716,40.0,0.456,29.2,8.8,3.0,0.2,6.778,107106.0,34821,8417,75,3.1,False,1.12,336000.00000000006,473881.0,418728.6
TXLMWQC5,Aaliyah Taylor,2020,WAS,G,30,8,9,1,22.8,18.5,2.2,6.1,0.9,0.2,3.5,0.375,0.406,0.81,31.3,0.407,16.7,4.7,2.9,0.2,4.459,180745.0,4436,11385,85,3.9,False,1.3,390000.0,516034.0,465620.39999999997
7BQATJY2,Deja Adams,2020,WAS,G,26,4,12,1,22.0,10.5,1.8,3.6,1.1,0.2,2.9,0.393,0.41,0.935,20.8,0.449,24.2,1.5,1.2,0.2,3.759,147223.0,13299,3468,57,4.7,False,0.88,264000.0,885176.0,636705.6
A6YZ84B5,Brianna Foster,2020,WAS,C,24,2,8,1,23.9,6.5,8.3,1.1,0.5,1.4,1.3,0.445,0.2,0.743,19.4,0.514,26.4,1.0,0.6,0.1,3.307,179070.0,14164,1122,94,2.6,False,0.54,162000.0,297195.0,243117.0
ZJFXP4QU,Tiffany King,2020,WAS,F,27,5,9,1,23.7,13.8,5.5,2.0,0.8,0.6,2.0,0.445,0.307,0.687,25.4,0.486,27.0,2.8,1.9,0.2,3.487,102769.0,23175,3976,42,2.9,False,0.97,291000.0,633775.0,496665.0
BSXAMIW0,Unique Anderson,2021,ATL,G,25,3,26,24,29.5,12.3,5.1,4.9,1.9,0.3,3.2,0.396,0.359,0.943,20.3,0.47,18.0,1.8,3.0,0.6,3.82,180538.0,9716,17906,75,5.1,False,1.9,570000.0,778017.0,694810.2
JE14NWOF,Feyonda Martinez,2021,ATL,G,28,6,29,25,28.2,23.7,5.2,11.2,1.6,0.3,1.1,0.428,0.324,0.943,39.1,0.48,18.6,7.4,12.8,1.2,6.858,124664.0,12788,1400,124,4.5,False,5.0,1500000.0,244277.0,746566.2
